,PC_1,PC_2,PC_3,PC_4,PC_5,PC_6,PC_7,PC_8,PC_9,PC_10,PC_11,PC_12
105,-0.450197035427755,0.700797366027764,-1.39964672562258,-0.273325711058149,-0.740772170048788,0.813653205138672,-0.162976164294344,-0.083612994312294,-0.279018181718396,-0.228775543317205,0.708348897401521,-0.438258896923335
106,1.26015832080112,-1.66307350231038,-0.935922151865741,-1.36243474209568,-0.098355007818351,0.795384279543955,-0.200046590104628,-0.0984229472299313,0.989691079081207,-0.208721032582478,0.68517205639906,-0.444902520880391
107,-0.126969065769393,-0.50490432184752,1.3882415981333,-0.368505187606982,0.648255355516879,-0.521230761586429,-0.593917302233169,-0.249108856039511,-0.203617915084815,-0.225430520173168,0.720963514924476,-0.429366519086633
108,1.52358890522114,0.787897925451828,1.03490600301622,-1.93197759334281,0.664925589849293,-0.546497326339179,-0.619033046437951,-0.274103472080172,-0.218701057937016,-0.0336823519362318,0.033970428655939,0.0579186789219999
109,-0.482426668074569,0.21962080647555,-1.21355602893062,1.59090777523042,-0.777744041096077,-0.535381873020071,-0.572060012499643,-0.24127606868336,-0.328291867537935,-0.397728389833556,-0.6729698996097,-0.39484947175762
110,0.784686141972499,0.183364172239604,1.59358955210259,0.785354595157608,-0.703135528815336,0.853350718093051,-0.164397715799148,-0.0727845232991197,-0.251220547485738,-0.0405781862936659,0.0190684363609096,0.050428988292676
111,-0.212130928374837,-0.056392966343925,-1.31699346787855,1.40080431498311,-0.114133286069755,-0.247485259884946,0.785027626735802,-0.186739241187998,0.942863222512521,0.884486212961978,-0.125380007657842,-0.161998666685204
112,-2.21158555423629,0.174283732144217,-1.41148354375379,-0.463238087489251,0.66192049085997,0.767561235270712,-0.193404904216699,-0.0655661574774024,-0.196256430383496,-0.0236558241220575,0.0300897089722669,0.0437789131124965
113,1.55329165236831,0.177550643612805,0.616732637757712,-0.67583050821984,0.671924252343321,-0.543937068679095,-0.624719960010646,-0.260584793355622,-0.195433274816964,-0.0147898700188309,0.0365744609069514,0.0424207619164845
114,-1.0574555938245,-1.60643020958982,-0.105771697551789,1.24098324001283,-0.115178946430469,-0.533441893445319,-0.555979876239943,-0.237548223174475,0.238245525088126,-0.0282435348180042,-0.015418530595334,0.0442186337964288
115,0.0699479275393876,0.241278772980599,0.978638329864595,-2.11691799773555,-0.712521920597305,-0.402572888574217,0.810524772940641,1.52432492120802,-0.322022500321694,-0.00126555410243898,-0.0102761043105406,-0.0178858933314047
116,-0.325446208553914,-1.2971497509216,1.11770421181011,-0.648119174346399,-0.0850442842670831,-0.201877454798836,0.810469185532052,-0.199350262998111,0.945091764416937,-0.0381233887250848,-0.00617230929096968,0.0399941377865497
117,0.753564074585585,-1.08251483883193,-0.781904584291949,-0.169815174348888,-0.110555524093548,-0.54967270124334,-0.583674292241849,-0.270150410755315,0.22959278992197,0.886057926884824,-0.149400191500246,-0.144368009231757
118,0.939829316228987,1.08581056518093,0.840200717292868,-0.0639869854179225,-0.704005372012153,0.825525913795556,-0.172266406094103,-0.0820193902177914,-0.255921573072379,-0.0194515850572695,0.00863004648024216,0.0177354767243244
119,0.819970362156468,1.43567807681877,-0.611479890747092,0.141181254112974,-0.76820715342419,-0.531563509859001,-0.57110810083621,-0.25785972577743,-0.324297622966596,-0.0473159473655479,0.037150291303952,0.0512186643399661
120,0.300022400806658,-0.750990408873668,-0.147370062746246,1.32990085814638,0.637897419883627,-0.542583723760443,-0.613642320767179,-0.239852994066432,-0.2238168708725,0.876596531992419,-0.0973792285454357,-0.140121349615603
121,-1.00929814389418,2.18270065889094,0.531974335142914,-0.452119230806495,0.69912843541121,-0.2402656093302,0.776823814455602,-0.191052651881416,-0.194182501074977,-0.020039774684408,0.0301874769415598,0.0380357281194906
122,0.819947881994069,1.01761186865688,0.830694736651618,-0.56874335398885,0.654610441065834,-0.552947553489329,-0.613952430431026,-0.256087915491143,-0.19215952090526,-0.0293680727892288,0.056047839602498,0.0642648279491185
123,0.0298898531654879,0.277822998450553,-0.878299045019168,-1.32156624856201,-0.764621793635221,-0.540080360314237,-0.574658816223747,-0.274493276753182,-0.334837797871271,-0.386799716349504,-0.675747921072171,-0.404311415651981
124,1.16190392087363,-0.75233896627971,0.583475767439059,0.296572827105961,0.725785916214032,-0.198187750061558,0.754202621895903,-0.198193054996015,-0.186472100919227,-0.0240244202786811,0.0149280499339846,0.0455983442824619
125,1.21048782540808,-0.0957220126657686,1.82420506958368,0.655588732540217,-0.693855256421119,0.856784024128479,-0.173231583286343,-0.0744652152581068,-0.266621926726283,-0.0278450328120655,-0.00278180684708059,0.0197846225497453
126,0.796964966238336,1.343358004484,-0.882635769374032,-0.529381502483132,-0.71045214301087,-0.207209675973565,0.799380909381359,-0.215441336742524,-0.293259251869814,-0.0387629949693856,0.0370932114743609,0.0513749260911734
127,1.54567979976587,0.959558960940355,0.821993542716046,-0.993600420737037,-0.686576549912091,-0.18527060626145,0.794404802442783,-0.219516264023162,-0.302445342060313,-0.0245316624780415,0.00711258145917681,0.014932838092055
128,-1.22289899217219,0.0854841567211947,-0.367284084522887,0.335499615547837,0.658926916832963,0.563893452213061,-0.209889381539863,1.68616034336616,-0.191590412811317,-0.000707290777289577,0.00493686353970736,0.0125797185113495
